fir_id,date,day,station,location,ipc_sections,narrative,ground_truth_flag
UP-FIR-1956,2024-05-10,131,Kotwali PS,"Kotwali PS, Bareilly",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 1956/2024 registered at Kotwali PS, Bareilly. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Pramod Chauhan, Chhotu Nagar, Imran Ansari were identified operating in jurisdiction of Bareilly. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 7500000987 operating vehicle registration UP-14-GH-6882.",local_crime
UP-FIR-1957,2024-03-29,89,Ayodhya Kotwali PS,"Ayodhya Kotwali PS, Ayodhya",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1957/2024 registered at Ayodhya Kotwali PS, Ayodhya. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Tariq Tripathi, Chhotu Chauhan, Bablu Shukla were identified operating in jurisdiction of Ayodhya. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9450001343 operating vehicle registration UP-42-NP-2935.",local_crime
UP-FIR-1958,2024-05-04,125,Dashashwamedh PS,"Dashashwamedh PS, Varanasi",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1958/2024 registered at Dashashwamedh PS, Varanasi. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Munna Nishad, Bablu Siddiqui, Akhilesh Siddiqui were identified operating in jurisdiction of Varanasi. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 8006000900",local_crime
UP-FIR-1959,2024-07-12,194,Sector 20 PS,"Sector 20 PS, Gautam Buddha Nagar (Noida)",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1959/2024 registered at Sector 20 PS, Gautam Buddha Nagar (Noida). Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Sunil Nishad, Aslam Pal, Ravindra Tomar were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9415000559",local_crime
UP-FIR-1960,2024-03-18,78,Chowk PS,"Chowk PS, Lucknow",IPC 302 / BNS 103 (Murder),"Case Crime No. 1960/2024 registered at Chowk PS, Lucknow. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Manoj Rajput, Deepak Dubey, Pappu Shukla were identified operating in jurisdiction of Lucknow. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 7007001204",local_crime
UP-FIR-1961,2024-04-09,100,Nawabad PS,"Nawabad PS, Jhansi",IPC 302 / BNS 103 (Murder),"Case Crime No. 1961/2024 registered at Nawabad PS, Jhansi. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Abhay Yadav, Ravindra Chaudhary, Brijesh Kushwaha were identified operating in jurisdiction of Jhansi. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9927000281 operating vehicle registration UP-15-TZ-4879.",local_crime
UP-FIR-1962,2024-07-05,187,Kareli PS,"Kareli PS, Prayagraj",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1962/2024 registered at Kareli PS, Prayagraj. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Rakesh Mishra were identified operating in jurisdiction of Prayagraj. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9839001122 operating vehicle registration UP-70-AB-9177.",local_crime
UP-FIR-1963,2024-02-29,60,Shahpur PS,"Shahpur PS, Gorakhpur",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 1963/2024 registered at Shahpur PS, Gorakhpur. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Rakesh Pal were identified operating in jurisdiction of Gorakhpur. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9125000091 operating vehicle registration UP-53-LM-1649.",syndicate
UP-FIR-1964,2024-02-22,53,Mahanagar PS,"Mahanagar PS, Lucknow",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1964/2024 registered at Mahanagar PS, Lucknow. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Chhotu Chaudhary, Pappu Rawat were identified operating in jurisdiction of Lucknow. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9837000612",local_crime
UP-FIR-1965,2024-05-06,127,Civil Lines PS,"Civil Lines PS, Prayagraj",Arms Act Sec 25/27,"Case Crime No. 1965/2024 registered at Civil Lines PS, Prayagraj. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Sunil Gupta, Ajay Tripathi, Pappu Rajput were identified operating in jurisdiction of Prayagraj. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9415000237",local_crime
UP-FIR-1966,2024-02-01,32,Indirapuram PS,"Indirapuram PS, Ghaziabad",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1966/2024 registered at Indirapuram PS, Ghaziabad. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Pramod Yadav, Deepak Qureshi were identified operating in jurisdiction of Ghaziabad. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9839000342 operating vehicle registration UP-65-JK-5916.",local_crime
UP-FIR-1967,2024-07-09,191,Sikandra PS,"Sikandra PS, Agra",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 1967/2024 registered at Sikandra PS, Agra. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Dharmendra Nishad, Imran Maurya, Pankaj Dubey were identified operating in jurisdiction of Agra. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 8006001317",local_crime
UP-FIR-1968,2024-03-22,82,Sigra PS,"Sigra PS, Varanasi",NDPS Act Sec 8/20/21,"Case Crime No. 1968/2024 registered at Sigra PS, Varanasi. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Mukhtar Tyagi, Dharmendra Jaiswal, Pankaj Chaudhary were identified operating in jurisdiction of Varanasi. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 8840001102",local_crime
UP-FIR-1969,2024-06-12,164,Prem Nagar PS,"Prem Nagar PS, Jhansi",NDPS Act Sec 8/20/21,"Case Crime No. 1969/2024 registered at Prem Nagar PS, Jhansi. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Rizwan Chaudhary, Gufran Siddiqui were identified operating in jurisdiction of Jhansi. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 8006000006",syndicate
UP-FIR-1970,2024-02-14,45,Nawabad PS,"Nawabad PS, Jhansi",IPC 302 / BNS 103 (Murder),"Case Crime No. 1970/2024 registered at Nawabad PS, Jhansi. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Deepak Khan, Alok Tripathi, Pankaj Srivastav were identified operating in jurisdiction of Jhansi. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9927000913 operating vehicle registration UP-80-CD-5624.",local_crime
UP-FIR-1971,2024-06-07,159,Prem Nagar PS,"Prem Nagar PS, Bareilly",Arms Act Sec 25/27,"Case Crime No. 1971/2024 registered at Prem Nagar PS, Bareilly. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Akhilesh Mishra, Anil Dubey, Tariq Siddiqui were identified operating in jurisdiction of Bareilly. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 7500000208",local_crime
UP-FIR-1972,2024-02-06,37,Sigra PS,"Sigra PS, Varanasi",IPC 302 / BNS 103 (Murder),"Case Crime No. 1972/2024 registered at Sigra PS, Varanasi. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Santosh Singh, Ramesh Tomar, Pankaj Khan were identified operating in jurisdiction of Varanasi. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9415001737",local_crime
UP-FIR-1973,2024-05-07,128,Ayodhya Kotwali PS,"Ayodhya Kotwali PS, Ayodhya",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 1973/2024 registered at Ayodhya Kotwali PS, Ayodhya. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Amit Gautam, Abhay Khan, Dharmendra Chauhan were identified operating in jurisdiction of Ayodhya. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9412001226",local_crime
UP-FIR-1974,2024-06-24,176,Tajganj PS,"Tajganj PS, Agra",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1974/2024 registered at Tajganj PS, Agra. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Rakesh Khan, Rizwan Jaiswal were identified operating in jurisdiction of Agra. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9415001479",local_crime
UP-FIR-1975,2024-07-13,195,Cantt PS,"Cantt PS, Gorakhpur",Arms Act Sec 25/27,"Case Crime No. 1975/2024 registered at Cantt PS, Gorakhpur. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Tariq Gurjar, Pramod Tomar were identified operating in jurisdiction of Gorakhpur. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9125001871",local_crime
UP-FIR-1976,2024-04-28,119,Kotwali PS,"Kotwali PS, Ghaziabad",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 1976/2024 registered at Kotwali PS, Ghaziabad. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Sonu Shukla were identified operating in jurisdiction of Ghaziabad. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 8840001865",local_crime
UP-FIR-1977,2024-05-23,144,Hazratganj PS,"Hazratganj PS, Lucknow",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1977/2024 registered at Hazratganj PS, Lucknow. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Ravindra Jaiswal were identified operating in jurisdiction of Lucknow. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 7007001433",local_crime
UP-FIR-1978,2024-01-11,11,Chowk PS,"Chowk PS, Lucknow",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1978/2024 registered at Chowk PS, Lucknow. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Mahesh Nishad were identified operating in jurisdiction of Lucknow. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 8006001536",local_crime
UP-FIR-1979,2024-06-24,176,Bhelupur PS,"Bhelupur PS, Varanasi",IPC 302 / BNS 103 (Murder),"Case Crime No. 1979/2024 registered at Bhelupur PS, Varanasi. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Sunil Shukla, Virendra Yadav, Rakesh Pal were identified operating in jurisdiction of Varanasi. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9837000153",syndicate
UP-FIR-1980,2024-03-21,81,Kotwali PS,"Kotwali PS, Bareilly",IPC 302 / BNS 103 (Murder),"Case Crime No. 1980/2024 registered at Kotwali PS, Bareilly. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Suresh Khan, Pappu Verma were identified operating in jurisdiction of Bareilly. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 8006001439",local_crime
UP-FIR-1981,2024-07-13,195,Kotwali PS,"Kotwali PS, Jhansi",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1981/2024 registered at Kotwali PS, Jhansi. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Suresh Yadav, Santosh Nagar, Mahesh Khan were identified operating in jurisdiction of Jhansi. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9450001133",local_crime
UP-FIR-1982,2024-05-19,140,Barra PS,"Barra PS, Kanpur Nagar",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 1982/2024 registered at Barra PS, Kanpur Nagar. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Suresh Pandey were identified operating in jurisdiction of Kanpur Nagar. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 7007000488 operating vehicle registration UP-42-GH-8398.",local_crime
UP-FIR-1983,2024-01-04,4,Chinhat PS,"Chinhat PS, Lucknow",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1983/2024 registered at Chinhat PS, Lucknow. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Amit Shukla were identified operating in jurisdiction of Lucknow. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9719000357 operating vehicle registration UP-16-RS-6171.",local_crime
UP-FIR-1984,2024-06-05,157,Sector 39 PS,"Sector 39 PS, Gautam Buddha Nagar (Noida)",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1984/2024 registered at Sector 39 PS, Gautam Buddha Nagar (Noida). Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Ravindra Maurya were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9125000501 operating vehicle registration UP-53-EF-8619.",local_crime
UP-FIR-1985,2024-08-04,217,Kotwali PS,"Kotwali PS, Kanpur Nagar",IPC 302 / BNS 103 (Murder),"Case Crime No. 1985/2024 registered at Kotwali PS, Kanpur Nagar. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Vikram Dubey, Atiq Jaiswal were identified operating in jurisdiction of Kanpur Nagar. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9412000593 operating vehicle registration UP-25-CD-0184.",local_crime
UP-FIR-1986,2024-04-14,105,Indirapuram PS,"Indirapuram PS, Ghaziabad",Arms Act Sec 25/27,"Case Crime No. 1986/2024 registered at Indirapuram PS, Ghaziabad. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Satish Kushwaha, Neeraj Ansari, Sanjay Siddiqui were identified operating in jurisdiction of Ghaziabad. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 7007001759",local_crime
UP-FIR-1987,2024-08-28,241,Dashashwamedh PS,"Dashashwamedh PS, Varanasi",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 1987/2024 registered at Dashashwamedh PS, Varanasi. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Ramesh Pal, Ajay Qureshi, Neeraj Pal were identified operating in jurisdiction of Varanasi. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9412000817",local_crime
UP-FIR-1988,2024-06-26,178,Chetganj PS,"Chetganj PS, Varanasi",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 1988/2024 registered at Chetganj PS, Varanasi. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Virendra Tripathi, Imran Siddiqui, Atiq Chaudhary were identified operating in jurisdiction of Varanasi. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9927000115",syndicate
